productsCount,orderPrice,buyer,buyerCity,orderStatus,shippingPrice,orderDate,orderTime,type,buyerSatisfaction
1,9.99,Jolanta Jolantaitė,Šalčininkai,pristatytas,9.99,2016-09-03,8:0,internetu,3
1,29.99,Marius Marius,Joniškis,pristatytas,2.99,2018-07-13,13:56,parduotuvėje,4
4,82.96,Jolanta Jolantaitė,Šalčininkai,pristatytas,19.99,2022-02-27,13:11,internetu,3
2,22.98,Petras Petraitis,Kėdainiai,pristatytas,19.99,2022-04-11,10:43,internetu,5
3,69.97,Aidas Aidaitis,Zarasai,pristatytas,0.00,2016-07-28,8:30,internetu,5
2,14.98,Vilma Vilmaitė,Kybartai,patvirtintas,2.99,2021-12-20,12:46,internetu,5
1,14.99,Rita Ritaitė,Ukmergė,naujas,19.99,2021-05-09,14:33,internetu,3
2,10.98,Aurimas Aurimaitė,Zarasai,pristatytas,2.99,2022-05-14,9:7,internetu,5
2,22.98,Vitalijus Vitkus,Zarasai,išsiųstas,19.99,2021-12-05,10:46,parduotuvėje,5
2,24.98,Kazimieras Kazimieraitis,Zarasai,pristatytas,2.99,2016-01-31,15:41,internetu,4
3,40.97,Aidas Aidaitis,Širvintos,išsiųstas,2.99,2021-10-27,10:54,parduotuvėje,1
3,50.97,Marius Marius,Kelmė,pristatytas,2.99,2018-03-21,9:33,internetu,5
3,69.97,Ona Onaitė,Druskininkai,pristatytas,19.99,2021-05-13,12:50,internetu,4
1,14.99,Elžbieta Elžbietaitė,Joniškis,išsiųstas,19.99,2015-04-28,9:27,internetu,2
5,95.95,Kazimieras Kazimieraitis,Pabradė,išsiųstas,4.99,2023-03-13,11:36,internetu,3
2,19.98,Elžbieta Elžbietaitė,Pakruojis,pristatytas,4.99,2016-09-10,11:33,internetu,2
10,219.90,Ona Onaitė,Klaipėda,pristatytas,2.99,2024-05-27,10:3,parduotuvėje,2
3,85.97,Kazimieras Kazimieraitis,Kretinga,pristatytas,19.99,2019-02-20,10:6,internetu,5
1,4.99,Vilma Vilmaitė,Kupiškis,naujas,19.99,2017-02-14,13:33,internetu,5
5,104.95,Aurimas Aurimaitė,Kelmė,pristatytas,4.99,2016-01-09,15:0,internetu,5
4,45.96,Elžbieta Elžbietaitė,Marijampolė,pristatytas,2.99,2018-12-15,9:1,internetu,5
2,37.98,Aidas Aidaitis,Anykščiai,pristatytas,2.99,2022-07-27,9:32,internetu,3
2,64.98,Viktorija Viktorienė,Širvintos,patvirtintas,2.99,2018-02-27,12:42,parduotuvėje,4
2,59.98,Aurimas Aurimaitė,Kaišiadorys,pristatytas,0.00,2024-05-28,8:55,parduotuvėje,4
4,40.96,Gintautas Gintautas,Biržai,atšauktas,2.99,2016-03-09,12:16,internetu,4
5,97.95,Aurimas Aurimaitė,Ignalina,pristatytas,4.99,2019-03-02,10:32,internetu,4
2,39.98,Jolanta Jolantaitė,Visaginas,pristatytas,4.99,2019-08-04,9:7,parduotuvėje,5
4,79.96,Aurimas Aurimaitė,Zarasai,naujas,2.99,2015-05-27,10:22,internetu,3
3,67.97,Jolanta Jolantaitė,Kazlų Rūda,pristatytas,19.99,2022-06-26,13:41,internetu,3
1,4.99,Vytautas Vytenis,Kybartai,pristatytas,2.99,2021-09-24,14:57,internetu,5
2,15.98,Vaidas Vaidas,Širvintos,išsiųstas,2.99,2015-01-01,11:53,internetu,2
4,117.96,Vilma Vilmaitė,Kėdainiai,pristatytas,2.99,2016-12-12,11:9,internetu,4
1,9.99,Jolanta Jolantaitė,Ignalina,išsiųstas,19.99,2024-05-22,12:23,internetu,2
5,104.95,Gintarė Gintarytė,Jonava,pristatytas,2.99,2019-05-07,10:10,internetu,1
5,59.95,Rasa Rasaitė,Kalvarija,pristatytas,4.99,2016-10-12,12:6,internetu,5
1,29.99,Giedrė Giedrytė,Grigiškės,pristatytas,2.99,2021-02-07,12:54,internetu,5
5,78.95,Vilma Vilmaitė,Palanga,pristatytas,4.99,2023-09-23,10:40,internetu,5
3,20.97,Rasa Rasaitė,Zarasai,pristatytas,2.99,2015-12-29,13:37,parduotuvėje,3
2,19.98,Rimantas Rimantėlis,Alytus,pristatytas,2.99,2020-11-19,8:2,internetu,1
3,67.97,Gintautas Gintautas,Biržai,pristatytas,2.99,2016-08-06,15:32,internetu,5
1,5.99,Ona Onaitė,Alytus,pristatytas,19.99,2015-01-08,11:47,parduotuvėje,4
5,69.95,Antanas Antanaitis,Švenčionys,pristatytas,2.99,2016-05-27,14:43,parduotuvėje,3
4,57.96,Dalia Dalinskaitė,Ignalina,pristatytas,2.99,2016-09-30,8:41,parduotuvėje,5
1,49.99,Asta Astaitė,Kaunas,išsiųstas,2.99,2023-11-29,15:34,internetu,5
3,19.97,Ona Onaitė,Kaišiadorys,pristatytas,19.99,2020-01-27,11:48,internetu,4
3,65.97,Jolanta Jolantaitė,Zarasai,pristatytas,0.00,2015-09-01,12:54,internetu,5
2,24.98,Marius Marius,Elektrėnai,pristatytas,19.99,2015-05-17,11:2,internetu,5
1,4.99,Laima Laimaitė,Pakruojis,pristatytas,9.99,2022-08-30,10:45,internetu,3
3,65.97,Rimantas Rimantėlis,Panevėžys,pristatytas,2.99,2015-01-06,11:55,internetu,5
4,55.96,Vaidas Vaidas,Marijampolė,pristatytas,4.99,2023-12-11,11:58,parduotuvėje,3
4,104.96,Aurimas Aurimaitė,Alytus,pristatytas,19.99,2023-06-22,11:11,internetu,2
5,85.95,Jurgis Jurgis,Trakai,naujas,2.99,2022-05-25,10:3,internetu,1
1,4.99,Jolanta Jolantaitė,Zarasai,atšauktas,2.99,2015-11-01,14:0,internetu,4
5,55.95,Vaida Vaidaitė,Alytus,pristatytas,2.99,2022-10-23,11:7,internetu,5
1,7.99,Jolanta Jolantaitė,Kėdainiai,pristatytas,2.99,2018-05-14,14:13,internetu,3
2,15.98,Jolanta Jolantaitė,Zarasai,pristatytas,2.99,2015-04-27,13:57,internetu,3
4,28.96,Elžbieta Elžbietaitė,Telšiai,patvirtintas,2.99,2022-10-04,13:19,parduotuvėje,2
1,4.99,Gintaras Gintaraitis,Zarasai,atšauktas,2.99,2019-09-05,12:39,internetu,5
1,14.99,Rasa Rasaitė,Kazlų Rūda,pristatytas,19.99,2017-04-30,10:25,internetu,5
2,34.98,Laima Laimaitė,Šilutė,pristatytas,2.99,2017-11-06,13:54,internetu,5
2,24.98,Ona Onaitė,Visaginas,pristatytas,19.99,2016-02-03,10:37,internetu,5
1,7.99,Vaidas Vaidas,Ukmergė,pristatytas,2.99,2020-03-03,14:15,internetu,2
2,44.98,Aurimas Aurimaitė,Švenčionys,naujas,4.99,2020-08-21,8:44,internetu,2
3,44.97,Aurimas Aurimaitė,Zarasai,pristatytas,2.99,2018-02-05,12:30,internetu,4
2,24.98,Gintarė Gintarytė,Lazdijai,atšauktas,2.99,2023-07-29,10:55,internetu,5
1,9.99,Jolanta Jolantaitė,Alytus,naujas,4.99,2018-09-15,8:47,internetu,5
5,54.95,Ona Onaitė,Raseiniai,pristatytas,4.99,2015-01-31,8:45,parduotuvėje,5
2,14.98,Aurimas Aurimaitė,Zarasai,atšauktas,2.99,2023-11-28,12:9,internetu,3
1,7.99,Asta Astaitė,Kaišiadorys,pristatytas,9.99,2019-09-06,9:4,internetu,5
4,32.96,Rasa Rasaitė,Šilutė,pristatytas,19.99,2023-10-29,13:15,internetu,3
2,17.98,Marius Marius,Širvintos,naujas,2.99,2023-06-30,9:49,internetu,5
5,88.95,Jolanta Jolantaitė,Šilutė,pristatytas,9.99,2015-01-09,13:13,internetu,5
10,208.90,Rita Ritaitė,Klaipėda,patvirtintas,4.99,2022-10-13,8:32,internetu,5
3,25.97,Aurimas Aurimaitė,Raseiniai,pristatytas,2.99,2017-04-01,11:49,parduotuvėje,5
2,34.98,Aurimas Aurimaitė,Švenčionys,išsiųstas,2.99,2014-10-18,14:31,internetu,5
4,119.96,Jonas Jonaitis,Neringa,pristatytas,9.99,2020-03-19,12:46,parduotuvėje,4
1,9.99,Viktorija Viktorienė,Šilutė,išsiųstas,0.00,2022-05-03,14:54,parduotuvėje,5
5,119.95,Aurimas Aurimaitė,Biržai,pristatytas,9.99,2018-01-28,10:12,internetu,4
1,9.99,Aldona Aldonaitė,Marijampolė,naujas,2.99,2015-05-17,15:1,internetu,3
4,45.96,Jolanta Jolantaitė,Varėna,pristatytas,2.99,2020-02-10,10:35,internetu,5
4,33.96,Gintarė Gintarytė,Trakai,patvirtintas,2.99,2021-05-15,8:33,internetu,5
5,100.95,Aurimas Aurimaitė,Kalvarija,pristatytas,0.00,2015-06-24,14:15,internetu,1
1,5.99,Vitalijus Vitkus,Neringa,išsiųstas,9.99,2018-11-26,12:6,parduotuvėje,5
1,9.99,Petras Petraitis,Kaišiadorys,išsiųstas,2.99,2018-04-27,14:5,internetu,4
5,77.95,Laima Laimaitė,Anykščiai,pristatytas,9.99,2015-03-21,10:25,internetu,3
3,20.97,Vytautas Vytenis,Grigiškės,pristatytas,19.99,2017-03-02,9:21,internetu,5
5,33.95,Vaida Vaidaitė,Druskininkai,atšauktas,2.99,2014-11-11,13:10,parduotuvėje,1
4,75.96,Giedrė Giedrytė,Zarasai,pristatytas,0.00,2021-06-20,13:35,internetu,1
4,49.96,Giedrė Giedrytė,Pabradė,pristatytas,9.99,2015-03-06,10:40,internetu,4
2,24.98,Viktorija Viktorienė,Širvintos,pristatytas,4.99,2023-02-03,11:33,parduotuvėje,4
5,32.95,Gintarė Gintarytė,Zarasai,pristatytas,9.99,2019-05-18,8:9,internetu,5
3,109.97,Jonas Jonaitis,Tauragė,pristatytas,19.99,2020-10-22,9:49,parduotuvėje,5
4,39.96,Gintarė Gintarytė,Vilnius,pristatytas,2.99,2018-07-16,8:13,parduotuvėje,2
3,65.97,Dalia Dalinskaitė,Širvintos,pristatytas,19.99,2016-12-17,10:57,internetu,3
3,27.97,Inga Ingaitė,Kaišiadorys,pristatytas,19.99,2018-10-18,11:20,parduotuvėje,4
5,134.95,Laima Laimaitė,Telšiai,išsiųstas,0.00,2019-11-02,11:0,internetu,5
5,92.95,Ona Onaitė,Šiauliai,pristatytas,4.99,2023-01-03,10:41,internetu,4
4,36.96,Rimantas Rimantėlis,Kėdainiai,pristatytas,19.99,2020-11-08,11:31,internetu,5
2,19.98,Aurimas Aurimaitė,Druskininkai,išsiųstas,2.99,2023-12-29,15:37,internetu,1
3,74.97,Marius Marius,Elektrėnai,pristatytas,2.99,2019-06-17,11:32,parduotuvėje,5
5,74.95,Vaida Vaidaitė,Zarasai,pristatytas,2.99,2017-12-30,9:13,parduotuvėje,5
4,77.96,Aurimas Aurimaitė,Kelmė,pristatytas,2.99,2022-06-01,14:38,internetu,4
1,4.99,Vytautas Vytenis,Palanga,naujas,19.99,2016-09-27,9:6,parduotuvėje,3
2,37.98,Ona Onaitė,Zarasai,pristatytas,2.99,2019-01-03,11:48,internetu,2
5,43.95,Petras Petraitis,Palanga,pristatytas,4.99,2018-07-30,14:31,internetu,5
5,104.95,Vytautas Vytenis,Kėdainiai,pristatytas,9.99,2023-11-11,12:17,internetu,3
4,51.96,Elžbieta Elžbietaitė,Tauragė,išsiųstas,19.99,2023-12-17,15:18,internetu,4
2,57.98,Inga Ingaitė,Prienai,pristatytas,2.99,2015-09-02,13:11,internetu,5
4,56.96,Vitalijus Vitkus,Mažeikiai,patvirtintas,2.99,2022-03-30,11:27,internetu,4
3,24.97,Ona Onaitė,Zarasai,pristatytas,0.00,2023-10-17,14:0,internetu,2
5,128.95,Marius Marius,Pakruojis,pristatytas,0.00,2023-07-12,8:57,internetu,5
2,14.98,Marius Marius,Zarasai,pristatytas,2.99,2019-04-06,11:54,parduotuvėje,5
3,24.97,Gintarė Gintarytė,Ukmergė,išsiųstas,9.99,2022-05-16,13:17,internetu,5
6,50.94,Elžbieta Elžbietaitė,Kaunas,pristatytas,4.99,2023-03-20,14:2,internetu,5
3,44.97,Aurimas Aurimaitė,Panevėžys,pristatytas,2.99,2015-05-19,11:55,internetu,2
1,9.99,Rasa Rasaitė,Raseiniai,pristatytas,0.00,2017-03-19,15:14,parduotuvėje,5
3,25.97,Gintaras Gintaraitis,Druskininkai,pristatytas,2.99,2019-04-19,11:6,internetu,5
4,77.96,Asta Astaitė,Raseiniai,pristatytas,9.99,2017-06-21,11:26,parduotuvėje,4
1,5.99,Asta Astaitė,Klaipėda,pristatytas,2.99,2019-06-17,12:5,internetu,4
4,35.96,Aidas Aidaitis,Širvintos,pristatytas,9.99,2016-10-06,15:52,internetu,4
5,129.95,Jolanta Jolantaitė,Kretinga,pristatytas,2.99,2022-07-18,8:38,internetu,4
2,15.98,Giedrius Giedraitis,Kupiškis,išsiųstas,2.99,2024-02-23,12:59,internetu,5
5,42.95,Rimantas Rimantėlis,Švenčionys,pristatytas,0.00,2016-02-11,10:40,internetu,5
1,4.99,Aidas Aidaitis,Elektrėnai,patvirtintas,2.99,2015-09-20,11:13,internetu,5
1,4.99,Kazimieras Kazimieraitis,Marijampolė,pristatytas,2.99,2015-07-13,12:47,internetu,2
1,29.99,Rita Ritaitė,Lazdijai,pristatytas,0.00,2015-03-07,9:55,internetu,5
2,34.98,Rasa Rasaitė,Kėdainiai,pristatytas,4.99,2014-12-02,12:7,parduotuvėje,1
3,25.97,Vitalijus Vitkus,Šilutė,pristatytas,9.99,2019-11-05,9:34,parduotuvėje,2
1,29.99,Aidas Aidaitis,Šilutė,pristatytas,9.99,2022-11-19,9:39,parduotuvėje,4
5,42.95,Aurimas Aurimaitė,Alytus,pristatytas,2.99,2021-07-25,8:14,internetu,2
2,17.98,Laima Laimaitė,Šilutė,patvirtintas,4.99,2018-08-14,9:37,internetu,3
3,39.97,Jolanta Jolantaitė,Kaišiadorys,pristatytas,2.99,2020-11-28,8:24,parduotuvėje,5
2,99.98,Gintaras Gintaraitis,Švenčionys,pristatytas,19.99,2023-01-14,14:19,internetu,4
2,39.98,Jurgis Jurgis,Druskininkai,patvirtintas,2.99,2022-09-09,8:3,parduotuvėje,3
2,15.98,Rita Ritaitė,Joniškis,pristatytas,2.99,2021-01-23,12:43,internetu,1
4,159.96,Dalia Dalinskaitė,Radviliškis,pristatytas,4.99,2021-10-31,12:5,internetu,4
3,23.97,Jonas Jonaitis,Mažeikiai,pristatytas,0.00,2020-06-22,12:34,internetu,4
9,150.91,Aurimas Aurimaitė,Vilnius,pristatytas,0.00,2021-09-23,12:23,parduotuvėje,3
3,43.97,Petras Petraitis,Pabradė,naujas,19.99,2017-04-19,9:55,internetu,3
3,27.97,Marius Marius,Raseiniai,pristatytas,2.99,2019-12-10,15:8,parduotuvėje,5
4,32.96,Jonas Jonaitis,Biržai,pristatytas,2.99,2020-12-27,9:7,internetu,5
1,29.99,Elžbieta Elžbietaitė,Kėdainiai,atšauktas,19.99,2016-06-24,14:47,internetu,4
2,15.98,Aurimas Aurimaitė,Šilutė,pristatytas,2.99,2024-05-06,10:29,internetu,5
5,35.95,Vitalijus Vitkus,Telšiai,pristatytas,0.00,2024-05-08,11:42,parduotuvėje,5
4,42.96,Vytautas Vytenis,Kaišiadorys,pristatytas,2.99,2022-08-23,13:31,parduotuvėje,1
2,44.98,Jolanta Jolantaitė,Anykščiai,išsiųstas,2.99,2019-11-26,14:12,internetu,5
1,49.99,Rita Ritaitė,Trakai,pristatytas,2.99,2016-09-06,11:59,internetu,4
5,55.95,Jurgis Jurgis,Ignalina,naujas,2.99,2020-07-24,9:33,parduotuvėje,5
5,142.95,Marius Marius,Druskininkai,pristatytas,19.99,2022-01-16,12:4,internetu,5
3,30.97,Giedrius Giedraitis,Šilutė,pristatytas,19.99,2014-11-29,14:48,parduotuvėje,3
3,30.97,Jolanta Jolantaitė,Šilutė,pristatytas,0.00,2022-04-28,11:27,internetu,1
1,9.99,Gintaras Gintaraitis,Zarasai,pristatytas,2.99,2016-06-12,12:16,internetu,4
3,30.97,Vilma Vilmaitė,Ignalina,pristatytas,2.99,2022-09-01,13:13,internetu,5
2,11.98,Ona Onaitė,Kaišiadorys,pristatytas,4.99,2023-11-27,8:33,parduotuvėje,5
2,59.98,Rasa Rasaitė,Ignalina,pristatytas,9.99,2014-11-07,10:38,internetu,5
3,34.97,Giedrius Giedraitis,Kėdainiai,pristatytas,2.99,2021-07-03,8:58,internetu,4
5,122.95,Rita Ritaitė,Zarasai,pristatytas,9.99,2019-04-03,11:13,parduotuvėje,5
4,91.96,Jolanta Jolantaitė,Vilnius,pristatytas,2.99,2022-02-02,11:25,parduotuvėje,3
4,37.96,Marius Marius,Rokiškis,pristatytas,19.99,2016-12-20,11:47,parduotuvėje,4
2,34.98,Marius Marius,Kybartai,pristatytas,9.99,2021-03-14,10:2,parduotuvėje,4
1,49.99,Gintarė Gintarytė,Utena,pristatytas,2.99,2020-09-21,11:39,internetu,4
3,34.97,Ona Onaitė,Zarasai,pristatytas,4.99,2018-10-10,14:12,parduotuvėje,5
4,57.96,Petras Petraitis,Jonava,pristatytas,2.99,2021-01-18,12:49,internetu,3
3,64.97,Antanas Antanaitis,Utena,pristatytas,2.99,2015-09-19,10:3,internetu,5
4,39.96,Elžbieta Elžbietaitė,Utena,pristatytas,19.99,2016-08-31,11:0,internetu,3
5,103.95,Jonas Jonaitis,Mažeikiai,pristatytas,19.99,2023-08-07,9:1,internetu,2
4,29.96,Viktorija Viktorienė,Šilutė,pristatytas,2.99,2024-02-07,10:42,parduotuvėje,5
1,14.99,Jonas Jonaitis,Biržai,pristatytas,2.99,2019-06-23,15:33,internetu,5
1,49.99,Ona Onaitė,Šilutė,pristatytas,2.99,2020-01-07,12:12,internetu,5
2,59.98,Jolanta Jolantaitė,Širvintos,pristatytas,2.99,2018-02-11,8:24,internetu,2
2,39.98,Aurimas Aurimaitė,Zarasai,naujas,19.99,2017-06-25,14:41,internetu,2
5,38.95,Marius Marius,Joniškis,pristatytas,0.00,2023-06-27,10:28,parduotuvėje,4
2,37.98,Inga Ingaitė,Panevėžys,pristatytas,2.99,2023-07-30,12:5,parduotuvėje,5
1,5.99,Vaida Vaidaitė,Kaišiadorys,išsiųstas,2.99,2020-03-20,11:10,internetu,4
4,84.96,Inga Ingaitė,Alytus,pristatytas,0.00,2018-09-10,12:30,internetu,5
3,72.97,Jolanta Jolantaitė,Zarasai,pristatytas,19.99,2016-11-15,12:29,parduotuvėje,5
2,22.98,Vytautas Vytenis,Kaunas,pristatytas,9.99,2015-07-08,13:8,internetu,3
4,64.96,Laima Laimaitė,Elektrėnai,atšauktas,4.99,2023-05-18,8:7,internetu,5
5,44.95,Aurimas Aurimaitė,Alytus,pristatytas,2.99,2016-11-26,9:56,internetu,3
5,47.95,Rita Ritaitė,Kaišiadorys,pristatytas,2.99,2022-02-08,15:56,parduotuvėje,1
2,37.98,Vaidas Vaidas,Kėdainiai,pristatytas,4.99,2023-02-07,11:53,internetu,5
2,15.98,Vilma Vilmaitė,Alytus,naujas,9.99,2023-04-21,14:49,parduotuvėje,4
2,55.98,Jolanta Jolantaitė,Šilutė,pristatytas,2.99,2023-07-29,8:46,parduotuvėje,2
5,35.95,Aurimas Aurimaitė,Prienai,pristatytas,4.99,2016-06-15,15:54,internetu,3
4,97.96,Aldona Aldonaitė,Širvintos,pristatytas,19.99,2022-04-23,10:50,internetu,5
2,9.98,Giedrė Giedrytė,Palanga,patvirtintas,9.99,2022-06-05,12:33,parduotuvėje,5
2,11.98,Vilma Vilmaitė,Šilutė,pristatytas,9.99,2019-05-10,14:57,internetu,3
4,102.96,Vilma Vilmaitė,Varėna,pristatytas,9.99,2016-01-29,12:52,internetu,5
2,15.98,Gintaras Gintaraitis,Trakai,pristatytas,19.99,2016-01-12,9:36,internetu,1
3,19.97,Aidas Aidaitis,Širvintos,atšauktas,0.00,2016-08-24,14:17,internetu,3
5,147.95,Rimantas Rimantėlis,Šilutė,pristatytas,2.99,2021-08-06,14:55,internetu,4
4,38.96,Ona Onaitė,Šilutė,naujas,0.00,2015-09-02,10:59,internetu,5
3,25.97,Jolanta Jolantaitė,Širvintos,pristatytas,2.99,2021-09-12,9:44,internetu,5
3,49.97,Vaida Vaidaitė,Zarasai,pristatytas,19.99,2017-11-03,8:35,parduotuvėje,5
4,54.96,Vilma Vilmaitė,Kazlų Rūda,pristatytas,2.99,2019-11-27,13:1,internetu,4
4,57.96,Vaidas Vaidas,Kaišiadorys,pristatytas,2.99,2022-09-28,15:58,internetu,3
5,86.95,Elžbieta Elžbietaitė,Rokiškis,patvirtintas,2.99,2018-02-23,13:20,internetu,3
1,9.99,Kazimieras Kazimieraitis,Alytus,pristatytas,2.99,2023-01-15,8:2,internetu,2
2,22.98,Aurimas Aurimaitė,Zarasai,pristatytas,2.99,2022-04-16,13:1,internetu,4
2,17.98,Aldona Aldonaitė,Kėdainiai,pristatytas,9.99,2024-02-23,12:1,internetu,2
3,109.97,Rasa Rasaitė,Ukmergė,pristatytas,2.99,2023-06-04,12:29,parduotuvėje,2
2,24.98,Asta Astaitė,Biržai,pristatytas,4.99,2015-09-23,15:37,internetu,5
3,109.97,Giedrė Giedrytė,Zarasai,pristatytas,2.99,2015-07-20,15:29,internetu,4
5,50.95,Viktorija Viktorienė,Elektrėnai,pristatytas,19.99,2017-01-31,13:53,parduotuvėje,4
1,5.99,Giedrė Giedrytė,Šilutė,pristatytas,4.99,2016-07-17,10:11,parduotuvėje,5
5,103.95,Aurimas Aurimaitė,Lazdijai,pristatytas,0.00,2021-05-05,9:32,internetu,4
4,124.96,Jolanta Jolantaitė,Varėna,pristatytas,0.00,2018-12-17,15:30,internetu,5
3,47.97,Aldona Aldonaitė,Kėdainiai,pristatytas,4.99,2014-11-16,13:19,internetu,5
5,41.95,Vaida Vaidaitė,Utena,naujas,2.99,2019-11-12,9:34,internetu,4
1,49.99,Inga Ingaitė,Kalvarija,pristatytas,0.00,2020-10-05,12:28,internetu,3
2,24.98,Petras Petraitis,Mažeikiai,pristatytas,2.99,2022-09-07,13:33,internetu,5
3,20.97,Rimantas Rimantėlis,Kaunas,pristatytas,2.99,2016-06-24,11:55,parduotuvėje,5
1,14.99,Aidas Aidaitis,Šilutė,išsiųstas,0.00,2021-01-29,12:1,internetu,5
4,46.96,Kazimieras Kazimieraitis,Biržai,pristatytas,2.99,2019-11-06,15:34,internetu,5
4,69.96,Marius Marius,Kazlų Rūda,pristatytas,4.99,2018-09-18,8:28,parduotuvėje,5
3,49.97,Marius Marius,Visaginas,pristatytas,4.99,2023-10-29,10:41,internetu,4
2,12.98,Gintautas Gintautas,Zarasai,išsiųstas,4.99,2015-01-30,10:44,internetu,1
3,70.97,Vilma Vilmaitė,Šilutė,išsiųstas,2.99,2019-10-21,9:43,internetu,3
4,45.96,Vilma Vilmaitė,Ukmergė,išsiųstas,9.99,2016-12-01,8:5,parduotuvėje,5
2,59.98,Laima Laimaitė,Šalčininkai,pristatytas,2.99,2021-07-16,14:11,internetu,4
5,94.95,Bronius Bronius,Tauragė,pristatytas,9.99,2017-06-21,15:47,internetu,3
2,20.98,Aurimas Aurimaitė,Anykščiai,atšauktas,19.99,2019-12-24,8:41,internetu,3
4,40.96,Vilma Vilmaitė,Kybartai,pristatytas,4.99,2015-03-30,15:25,internetu,4
3,29.97,Viktorija Viktorienė,Kėdainiai,pristatytas,2.99,2020-11-19,13:3,internetu,3
2,55.98,Vytautas Vytenis,Ukmergė,pristatytas,2.99,2023-03-14,11:20,internetu,3
3,27.97,Marius Marius,Joniškis,pristatytas,9.99,2017-04-16,13:12,internetu,4
2,22.98,Inga Ingaitė,Zarasai,naujas,9.99,2023-04-25,13:35,internetu,3
2,11.98,Jolanta Jolantaitė,Prienai,pristatytas,9.99,2019-12-31,8:9,parduotuvėje,5
3,72.97,Marius Marius,Zarasai,pristatytas,2.99,2016-02-11,10:33,internetu,4
5,107.95,Kazimieras Kazimieraitis,Druskininkai,pristatytas,2.99,2018-12-05,15:34,internetu,5
5,78.95,Giedrius Giedraitis,Jonava,pristatytas,2.99,2021-10-14,13:55,internetu,5
2,34.98,Jonas Jonaitis,Šilutė,pristatytas,0.00,2022-09-05,9:11,internetu,5
2,79.98,Vaida Vaidaitė,Kaišiadorys,pristatytas,2.99,2019-10-25,15:42,internetu,2
3,24.97,Aurimas Aurimaitė,Panevėžys,pristatytas,4.99,2020-08-28,8:9,internetu,3
4,51.96,Giedrė Giedrytė,Šilutė,pristatytas,2.99,2014-10-13,15:48,internetu,1
2,22.98,Marius Marius,Kėdainiai,išsiųstas,2.99,2016-01-27,12:24,internetu,5
2,24.98,Aurimas Aurimaitė,Kupiškis,pristatytas,2.99,2017-04-11,14:38,internetu,3
5,132.95,Aurimas Aurimaitė,Kaišiadorys,pristatytas,19.99,2016-08-16,14:18,internetu,4
5,134.95,Aurimas Aurimaitė,Švenčionys,pristatytas,2.99,2021-01-22,14:35,internetu,4
1,9.99,Bronius Bronius,Kupiškis,pristatytas,2.99,2018-01-08,13:37,parduotuvėje,5
3,18.97,Rimantas Rimantėlis,Elektrėnai,pristatytas,4.99,2021-01-18,14:14,internetu,1
5,164.95,Marius Marius,Grigiškės,pristatytas,2.99,2020-02-24,13:55,internetu,3
2,37.98,Gintaras Gintaraitis,Kalvarija,patvirtintas,19.99,2023-03-09,10:38,internetu,2
1,4.99,Antanas Antanaitis,Alytus,pristatytas,2.99,2021-06-21,8:5,internetu,4
4,48.96,Marius Marius,Biržai,pristatytas,9.99,2023-06-19,10:6,internetu,5
2,14.98,Ona Onaitė,Kėdainiai,pristatytas,0.00,2022-02-11,14:35,parduotuvėje,2
5,82.95,Vytautas Vytenis,Jonava,naujas,9.99,2023-12-30,15:28,internetu,4
3,74.97,Petras Petraitis,Kėdainiai,pristatytas,2.99,2015-08-24,8:55,internetu,5
1,49.99,Ona Onaitė,Zarasai,pristatytas,2.99,2015-01-08,8:26,internetu,4
4,23.96,Laima Laimaitė,Pakruojis,pristatytas,4.99,2015-05-07,13:50,internetu,5
3,69.97,Marius Marius,Ignalina,pristatytas,19.99,2021-05-24,15:54,internetu,3
1,9.99,Marius Marius,Marijampolė,išsiųstas,2.99,2021-11-14,11:46,internetu,5
3,20.97,Ona Onaitė,Varėna,pristatytas,2.99,2018-01-27,13:44,internetu,5
4,65.96,Petras Petraitis,Kalvarija,pristatytas,2.99,2023-01-03,10:3,internetu,3
1,14.99,Gintarė Gintarytė,Elektrėnai,atšauktas,19.99,2022-11-13,12:34,internetu,5
1,9.99,Ona Onaitė,Zarasai,pristatytas,4.99,2023-12-29,13:32,internetu,3
1,9.99,Aurimas Aurimaitė,Ukmergė,pristatytas,19.99,2022-10-10,13:33,parduotuvėje,4
3,23.97,Rasa Rasaitė,Kaunas,pristatytas,4.99,2016-07-20,9:33,internetu,5
2,17.98,Gintarė Gintarytė,Rokiškis,išsiųstas,0.00,2020-03-16,12:38,internetu,4
4,64.96,Jolanta Jolantaitė,Alytus,pristatytas,9.99,2021-07-30,14:49,internetu,5
1,9.99,Vilma Vilmaitė,Rokiškis,pristatytas,2.99,2017-07-05,9:41,internetu,5
1,14.99,Viktorija Viktorienė,Kėdainiai,patvirtintas,9.99,2021-06-19,14:0,internetu,5
3,40.97,Jolanta Jolantaitė,Kaišiadorys,patvirtintas,19.99,2016-04-30,9:27,internetu,5
5,60.95,Antanas Antanaitis,Elektrėnai,atšauktas,4.99,2016-03-23,14:57,internetu,4
2,59.98,Vaida Vaidaitė,Joniškis,pristatytas,2.99,2015-02-21,8:35,internetu,2
4,39.96,Asta Astaitė,Telšiai,pristatytas,0.00,2014-10-17,8:58,internetu,4
4,45.96,Asta Astaitė,Pakruojis,pristatytas,2.99,2019-04-18,13:1,internetu,3
10,118.90,Ona Onaitė,Kaunas,pristatytas,4.99,2014-12-10,15:45,parduotuvėje,4
